job_title,skill,demand
"Principal Machine Learning Engineer-AgenticAI, GenAi/LLM",Machine Learning,1
Principal Performance Engineer (Database & AI Benchmarking),Python,1
"Principal QA Engineer(Python, Pytest and ML)",Python,1
"Principal Scientist - Applied Research, ASML",Machine Learning,1
Principal Software Engineer- Java Data Structure and Algorithms,Java,1
Principle Machine Learning Engineer,Machine Learning,1
Product Analyst (Power BI / Data Analytics ),Power BI,1
Product Data Analyst,SQL,1
Product Engineer,Python,1
Product Integration Engineer Java,Java,1
Product Lead (AI & Product Innovation),Git,1
Product based Startup-Python AI Developer-35LPA Fixed-F2F-Banglore,Python,1
Professional Trainer,Python,1
Professor - Artificial Intelligence & Data Science,Artificial Intelligence,1
Professor Artificial Intelligence and Machine Learning,Artificial Intelligence,2
Professor Artificial Intelligence and Machine Learning,Machine Learning,2
Professor of Practice - Artificial Intelligence & Data Science,Artificial Intelligence,1
Project Associate,Excel,1
Project Coordinator,Excel,1
Project Lead- AI (Search),Machine Learning,1
Project Manager-Python-MERN Stack @ Ahmedabad only,Python,1
Prompt Engineer,Artificial Intelligence,1
PySpark Data Engineer,Hadoop,2
PySpark Data Engineer,SQL,2
PySpark Data Engineer,Spark,2
Pyspark +Python +SQL,Python,2
Pyspark +Python +SQL,SQL,2
Pyspark - Senior Engineer,Docker,1
Pyspark consultant,Spark,1
Pyspark consultant(5-9yrs),Spark,2
Python,Python,1
Python & AI Developer,AWS,1
Python & AI Developer,Python,1
Python & AI Engineer,Python,1
Python & Data Science Interns,Python,2
Python & Machine Learning Engineer,Machine Learning,1
Python & Machine Learning Engineer,Python,1
Python & OCR Developer,Python,1
Python & Spark Developer,Python,1
Python & Spark Developer,Spark,1
"Python & Tableau Developer (Data Analysis, Dashboard & Automation)",Python,1
"Python & Tableau Developer (Data Analysis, Dashboard & Automation)",Tableau,1
Python (AI ML) Developer,Python,1
Python + AI/ML Professional,Python,1
Python + AWS Glue Data Engg_Bangalore and Chennai_8+ years - 15 years,AWS,1
Python + AWS Glue Data Engg_Bangalore and Chennai_8+ years - 15 years,Python,1
Python + Devops developer,AWS,1
Python + Devops developer,Azure,1
Python + Devops developer,Python,1
Python + Gen AI Developer,Azure,1
Python + Gen AI Developer,Python,1
Python + Gen AI Lead,Python,3
Python + GenAI Developer,Python,1
Python + Machine Learning developer,Machine Learning,1
Python + Machine Learning developer,Python,1
Python + Reactjs Developer,Python,1
Python + pyspark developer(2-9yrs)-@Infosys,Hadoop,2
Python + pyspark developer(2-9yrs)-@Infosys,Python,2
Python + pyspark developer(2-9yrs)-@Infosys,Spark,2
Python - RPA Developer UI Path,Python,1
Python - Senior Engineer,AWS,1
Python - Senior Engineer,Python,1
Python / Computer Vision Developer,Python,1
Python / Django Developer,Python,4
Python / Pyspark Developer,Python,1
"Python / Pyspark Developer, Pan India",Python,1
Python /AI Developer,Python,1
Python AI Developer,Python,1
Python AI Developer Lead,Python,1
Python AI Developer Lead (Risk Domain),Azure,1
Python AI Developer Lead (Risk Domain),Python,1
Python AI Engineer,Azure,1
Python AI Engineer,PyTorch,1
Python AI Engineer,Python,5
Python AI Engineer,TensorFlow,1
Python AI Intern,Python,1
Python AI/ML Developer,Python,3
Python AI/ML Developer (Gen AI focus),Python,1
Python AI/ML/Gen AI engineer -TPM,Machine Learning,1
Python AI/ML/Gen AI engineer -TPM,Python,1
Python AIML Developer,GCP,1
Python AIML Developer,Python,1
Python AIML Developer..,Python,1
Python AIML Wen Developer,Python,1
Python API Backend Developer,Python,1
Python API with DevOps Developer,Python,1
Python API/Pyspark Developer (Sylvia POC),Python,1
Python APP Developer,Python,1
Python AWS,AWS,1
Python AWS,Python,1
Python AWS Developer,AWS,2
Python AWS Developer,Python,2
Python And AWS Developer,AWS,1
Python And AWS Developer,Python,1
Python Api Developer,Python,1
Python Application Data Engineer,Python,2
Python Application Developer,Python,2
"Python Architect (Solution Architect - Full Stack, AI/ML",Python,1
Python Automation,Python,1
Python Automation Ans Sql Expert,Python,1
Python Automation Ans Sql Expert,SQL,1
Python Automation Developer,Python,1
Python Automation Engineer,Python,2
Python Automation Engineer,SQL,1
Python Automation Engineer - Magic FinServ,Python,1
Python Automation Framework Developer,Python,1
Python Automation- Developer,Python,1
Python Backend Developer,Python,3
Python Backend Developer (Kafka) - Divya Peta,Python,1
Python Backend Developer - Market Risk & Analytics,Python,1
Python Backend Developer - Remote,Python,1
Python Backend Developer / Data Engineer,Python,1
Python Backend Developer Intern,Python,1
Python Backend Developer with Azure,Azure,1
Python Backend Developer with Azure,Python,1
Python Backend Engineer,Python,3
Python Backend Engineer - Crimson Interactive,Python,1
Python Data & Automation Engineer,Python,1
Python Data Analyst,Python,1
Python Data Engineer,Python,11
Python Data Engineer,SQL,1
Python Data Engineer,Spark,1
Python Data Engineer (Azure + Databricks),Azure,1
Python Data Engineer (Azure + Databricks),Python,1
"Python Data Engineer - DBT, Python, AWS, and SQL",AWS,2
"Python Data Engineer - DBT, Python, AWS, and SQL",Python,2
"Python Data Engineer - DBT, Python, AWS, and SQL",SQL,2
Python Data Engineer - Divya Peta POC,Python,1
Python Data Integration Engineer,Python,1
Python Data Integration Engineer,SQL,1
Python Developer,AWS,3
Python Developer,Artificial Intelligence,1
Python Developer,Docker,1
Python Developer,GCP,1
Python Developer,Git,3
Python Developer,Java,2
Python Developer,Machine Learning,3
Python Developer,Python,218
Python Developer,SQL,1
Python Developer ( Senior ),Python,2
Python Developer (3 To 5 Years Experience),Python,1
Python Developer (@Infosys),Python,2
Python Developer (AI & LLM Applications),Python,1
Python Developer (Django),Python,2
Python Developer (Django/ Flask),Python,2
Python Developer (Flask + ML),Python,1
Python Developer (Forecast & Order - Pack Optimization),Python,1
Python Developer (Fullstack),Java,1
Python Developer (Fullstack),Python,1
Python Developer (GenAI),Python,1
Python Developer (Generative AI & Cloud),Python,1
Python Developer (PySpark),Python,1
Python Developer (Sr. Software Engineer / Technical Lead),Python,1
Python Developer + AWS || Immedate joiner | 40 LPA,AWS,1
Python Developer + AWS || Immedate joiner | 40 LPA,Python,1
Python Developer + BOT Development,Python,1
Python Developer + Kubernetes,Kubernetes,1
Python Developer + Kubernetes,Python,1
"Python Developer , JavaScript , HTML , CSS, Jquary",Python,1
Python Developer -,Python,1
Python Developer - 17 April - Virtual Interview,Python,1
Python Developer - AI Chatbot Integration,Python,1
Python Developer - AI ML,Python,1
Python Developer - AWS,AWS,1
Python Developer - AWS,Python,1
Python Developer - Cloud / AI ML,Python,2
Python Developer - Django/Flask,Python,1
Python Developer - Flask API Django,Python,1
Python Developer - Freelancer - Support Engineer,Python,3
Python Developer - IQ/KH/01,Python,1
Python Developer - Interns,Python,1
Python Developer - Internship,Python,1
Python Developer - Lead,Python,1
Python Developer - Pan INDIA,Python,1
Python Developer - Quantaleap,Python,1
Python Developer - Third Party payroll,Python,1
Python Developer -14th April - Virtual Interview,Python,1
Python Developer / Backend Developer,Python,1
Python Developer / Engineers,Python,1
Python Developer / Machine Learning Engineer,Machine Learning,1
Python Developer / Machine Learning Engineer,Python,1
Python Developer AI & Data Engineering,Python,1
"Python Developer AI Systems, LLMs & RAG",Python,1
Python Developer Agentic AI,Python,1
Python Developer Agentic AI Platform,AWS,1
Python Developer Agentic AI Platform,Python,1
Python Developer Automation,Python,1
Python Developer Description,Python,1
Python Developer For Computer Vision & Edge Deployments,Python,1
Python Developer For Computer Vision & Edge Deployments,SQL,1
Python Developer Gen Ai,Python,1
Python Developer Intern,Python,3
Python Developer Intern (Remotely),Python,1
Python Developer Lead,AWS,1
Python Developer Lead,Git,2
Python Developer Lead,Python,20
Python Developer Lead - WFO - Pan india ( DC Locations ) -,Python,1
Python Developer Lead-Tech Mahindra,AWS,1
Python Developer Lead-Tech Mahindra,Python,1
Python Developer Lead/Architect,Python,1
Python Developer Mumbai Andheri East Work from office 5 days,Python,1
Python Developer Odoo ERP,Python,1
Python Developer Product,Python,1
Python Developer Professional,Python,2
Python Developer SSIS,Python,2
Python Developer Trainee,Python,1
Python Developer Trainee - 05,Python,2
Python Developer With Django,Python,1
Python Developer _ AI/ML & Cloud - Infosys,AWS,2
Python Developer _ AI/ML & Cloud - Infosys,Azure,2
Python Developer _ AI/ML & Cloud - Infosys,GCP,2
Python Developer _ AI/ML & Cloud - Infosys,Python,2
Python Developer and ML,Machine Learning,1
Python Developer and ML,Python,1
Python Developer cum Data Scientist,Python,1
Python Developer with AI & Azure,Azure,1
Python Developer with AI & Azure,Python,1
Python Developer with AWS,AWS,1
Python Developer with AWS,Python,1
Python Developer with Django,Python,1
Python Developer with Gen AI,Python,2
Python Developer with Gen AI / LLM,Python,1
Python Developer with Gen AI Experience,Python,1
Python Developer with Gen AI experience,Python,1
Python Developer with GenAI,Python,1
Python Developer with Numpy & Pandas || Immedate joiner | 40 LPA,AWS,1
Python Developer with Numpy & Pandas || Immedate joiner | 40 LPA,Python,1
Python Developer with SQL and AWS Airflow,AWS,1
Python Developer with SQL and AWS Airflow,Python,1
Python Developer with SQL and AWS Airflow,SQL,1
Python Developer | Infosys,Python,2
Python Developer – Agentic AI,Python,1
Python Developer – FastAPI,Python,1
Python Developer(2-9yrs) - Hiring @Infosys,Python,1
"Python Developer, Pan India",Python,1
Python Developer- Networking domain,Python,1
Python Developer-Fast API (Immediate Joiners only),Docker,1
Python Developer-Fast API (Immediate Joiners only),Python,1
Python Developer-Hyderabad,Python,1
Python Developer/Technical Lead,Python,1
Python Developers,AWS,1
Python Developers,Azure,1
Python Developers,Python,4
Python Developers Application Development,Python,1
Python Django Backend Developer,AWS,1
Python Django Backend Developer,Python,1
Python Django Developer,AWS,1
Python Django Developer,Azure,1
Python Django Developer,Python,3
Python ETL Tester,Python,1
Python Engineer,Hadoop,1
Python Engineer,Machine Learning,1
Python Engineer,Python,4
Python Engineer - Web Services,Machine Learning,1
Python Engineer - Web Services,Python,1
Python Engineer Django/ Flask (Work From Home),Python,1
Python Engineer exposure To AI/GenAI,Python,1
Python FS Developer,Python,2
Python FS React / Python - Full stack React developer,Python,1
Python Fast API Developer,Azure,1
Python Fast API Developer,Python,1
Python Fast API Developer,SQL,1
Python Full Stack Developer,Java,1
Python Full Stack Developer,Python,7
Python Full Stack Developer Dependency Detect,Python,1
"Python Full Stack Developer with Django, API, React, Flask",Python,1
Python Full Stack with React Developer,Python,1
Python Full stack,Python,1
Python Full stack Developer - Remote Opportunity,Python,1
Python FullStack Developer - React - 4+ Years - Bengaluru (Hybrid),Python,1
Python FullStack Developer - React - 5+ Years - PAN India (Hybrid),Python,1
Python Fullstack Developer,AWS,1
Python Fullstack Developer,Java,1
Python Fullstack Developer,Kubernetes,1
Python Fullstack Developer,Python,37
Python Fullstack Developer,SQL,1
Python Fullstack Developer (Python+React+AWS)|| Banaglore,AWS,1
Python Fullstack Developer (Python+React+AWS)|| Banaglore,Python,1
Python Fullstack Developer _ Bangalore,Python,1
Python Fullstack Developer(Notice Period: Immediate To 30days max.),Python,1
"Python GIS, Imagery, Mapping Specialist / Developer",Python,1
Python GPT Developer,Python,1
Python Gen AI,PyTorch,1
Python Gen AI,Python,1
Python Gen AI,TensorFlow,1
Python Gen AI - Intern,Python,1
Python Gen AI Developer,Python,3
Python Gen AI Professional,AWS,1
Python Gen AI Professional,Azure,1
Python Gen AI Professional,GCP,1
Python Gen AI Professional,Python,1
Python Gen AI developer,Git,1
Python Gen AI developer,Python,1
Python GenAI Engineer,Python,1
Python Generative AI - INDIA,Machine Learning,1
Python Generative AI - INDIA,Python,1
Python Generative AI Developer - LLM/ML,Python,1
Python Instructor,Python,1
Python Lead,Python,2
Python Lead Developer,Python,2
Python ML Developer,Machine Learning,1
Python ML Developer,Python,2
Python ML Engineer,Python,1
Python ML and Data Mining Developer,Python,1
Python OPEN CV Developer,Python,1
Python Odoo Developer,Python,1
Python Playwright QA,Python,1
Python Programming Developer,Python,1
Python PySpark Developer,Python,1
Python Pyspark,Java,1
Python Pyspark,Python,1
Python Pyspark Data Engineer,Python,1
Python QA,Python,1
Python RPA Developer _ Pan India,Python,1
Python React Full Stack Developer,Python,1
Python React.js Developer,Python,1
Python Robot Engineer,Python,1
Python SDET,Python,1
Python SDET & DevOps Engineer,Kubernetes,1
Python SDET & DevOps Engineer,Python,1
Python SDET - Senior Engineer,Python,1
Python SDK Engineer,Python,1
Python SQL Developer,Python,1
Python SQL Developer,SQL,1
Python Senior Developers,Python,1
"Python Senior Technical Lead - Data Analysis, SQL",Python,1
"Python Senior Technical Lead - Data Analysis, SQL",SQL,1
Python Software Developer,AWS,2
Python Software Developer,Azure,1
Python Software Developer,Git,1
Python Software Developer,Kubernetes,1
Python Software Developer,Python,72
Python Software Developer,SQL,2
Python Software Developer (Agentic),Python,1
Python Software Developer - C2H,Python,2
Python Software Developer - Pan India,Python,1
Python Software Developer -DN,Python,1
Python Software Developer AWS,AWS,2
Python Software Developer AWS,Python,2
"Python Software Developer, Senior Python Developer,Computer Vision Eng",Python,1
Python Software Developer- Architect,Python,1
Python Software Developer-MNC-Lower Parel,Python,1
Python Software Developer@Infosys,Python,1
"Python Statistics, SQL Machine Learning",Machine Learning,1
"Python Statistics, SQL Machine Learning",Python,1
"Python Statistics, SQL Machine Learning",SQL,1
Python Teacher,Python,1
Python Technical Content Engineer,Python,1
Python Test Automation Framework Developer,Python,1
Python Trainer,Python,2
Python Web Developer,Python,2
Python Web Scraping Engineer,Python,1
Python Web Scrapping Engineer,Python,1
Python _Genai/Ml Developer,Python,1
Python and AWS Developer,AWS,1
Python and AWS Developer,Python,1
Python and Django Developer,Python,1
Python and Django Developer - INF,Python,1
Python and Machine Learning Coder,Machine Learning,1
Python and Machine Learning Coder,Python,1
Python and Snowflake Developer,Python,1
Python and Tableau Developer,Python,1
Python and Tableau Developer,Tableau,1
Python backend Developer and Full stack developer,Python,1
Python backend Developer and Full stack developer,SQL,1
Python developer,AWS,1
Python developer,Azure,1
Python developer,Docker,1
Python developer,Git,1
Python developer,Machine Learning,2
Python developer,Python,16
Python developer Professional,Python,1
Python developer with React.js,Python,2
"Python developer( SQL, REST API, ETL) - Virtual Interview - 31 Dec",Python,2
"Python developer( SQL, REST API, ETL) - Virtual Interview - 31 Dec",SQL,2
Python developer(2-9yrs),Python,1
Python developers,Python,1
Python developers in Bangalore & Hyderabd,Python,1
Python engineer,Python,1
Python full stack Developer,Python,2
Python full stack Software Developer,Python,1
Python on AWS,AWS,1
Python on AWS,Python,1
Python software developer(2-9yrs),Python,1
Python with AWS services Expert,AWS,1
Python with AWS services Expert,Python,1
Python with Data Analytics Trainers ( Technical & Real time Project ),Python,1
Python with Data Engineer,Python,2
Python with Fast API Developer,Python,1
Python with JavaScript (Visualization Developer),Python,2
Python with Spark Developer,Python,1
Python with Spark Developer,Spark,1
Python(Django) Backend Developer,Python,1
Python+AI developers,Python,1
"Python, Airflow, Spark, Kubernetes, Helm - Developer",AWS,1
"Python, Airflow, Spark, Kubernetes, Helm - Developer",Azure,1
"Python, Airflow, Spark, Kubernetes, Helm - Developer",Kubernetes,1
"Python, Airflow, Spark, Kubernetes, Helm - Developer",Python,1
"Python, Airflow, Spark, Kubernetes, Helm - Developer",Spark,1
Python-Developer,Python,1
Python-Vue - Sr. Developer,Python,1
Python/Back End Developer,Docker,1
Python/Back End Developer,Kubernetes,1
Python/Back End Developer,Python,1
Python/Back End Developer,SQL,1
Python/Data Science Intern - (onsite),Python,1
Python/Django Developer (Cloud),Python,1
Python/ETL Data Engineer,Python,1
Python/Full Stack Developer,Python,1
Python/Machine Learning Developer,Machine Learning,1
Python/Machine Learning Developer,Python,1
Python/Web Developer,Python,1
QA + Data Engineer,SQL,1
QA Analyst(Data QA),SQL,1
QA Automation Engineer,Python,1
QA Automation Engineer Data Engineering,Python,1
QA Automation Engineer Data Engineering,SQL,1
QA Engineer - Azure DevOps and Python,Azure,1
QA Engineer - Azure DevOps and Python,Python,1
